Source.Name,Column1,album,track_number,id,name,uri,acousticness,danceability,energy,instrumentalness,liveness,loudness,speechiness,tempo,valence,popularity,contain_love,contain_god,contain_jesus,contain_heart,contain_king
Hillsong Young & Free.xlsx,57,lll (Live at Hillsong Conference),2,28HdkKpcqfYnJdjrH6s9oR,Let Go - Live,spotify:track:28HdkKpcqfYnJdjrH6s9oR,0.00489,0.56,0.928,0,0.78,-5.634,0.106,126.061,0.328,41,0,0,0,0,0
Hillsong Young & Free.xlsx,95,III,7,4Bv0cvZOSsrPCqcauuNB5A,Jesus Loves Me,spotify:track:4Bv0cvZOSsrPCqcauuNB5A,0.056,0.29,0.461,0,0.147,-9.47,0.0346,104.623,0.252,41,1,0,1,0,0
Hillsong Young & Free.xlsx,98,III,10,7xRoWzIBRlxF3nQH3ffS87,How Deep Is The Love,spotify:track:7xRoWzIBRlxF3nQH3ffS87,0.121,0.373,0.494,0.0000102,0.103,-7.122,0.0288,133.928,0.0584,41,1,0,0,0,0
Hillsong Young & Free.xlsx,131,Youth Revival (Live),6,3D4oYI0QoT7FiEjbyd1Ngn,Trust - Live,spotify:track:3D4oYI0QoT7FiEjbyd1Ngn,0.0244,0.486,0.571,0,0.705,-7.902,0.0294,124.99,0.135,41,0,0,0,0,0
Hillsong Young & Free.xlsx,139,Youth Revival,1,6tbIehD7gOS0zgbwcC3fkU,Where You Are (Live),spotify:track:6tbIehD7gOS0zgbwcC3fkU,0.00994,0.583,0.927,0,0.964,-4.942,0.253,121.967,0.62,41,0,0,0,0,0
Hillsong Young & Free.xlsx,147,Youth Revival,9,73anndpBbELGhArVV4J4QY,Falling Into You (Live),spotify:track:73anndpBbELGhArVV4J4QY,0.00524,0.543,0.932,0.0000109,0.825,-5.368,0.0611,105.045,0.445,41,0,0,0,0,0
Hillsong Young & Free.xlsx,149,Youth Revival,11,5AWHvm2wWC1Z7RunWY95eX,In Your Eyes (Live),spotify:track:5AWHvm2wWC1Z7RunWY95eX,0.0046,0.476,0.67,0,0.718,-5.975,0.0336,128.012,0.259,41,0,0,0,0,0
Hillsong Young & Free.xlsx,179,We Are Young & Free (Live),13,1li9zybQQ8XX9J8mNsTr8u,Alive - Studio Version,spotify:track:1li9zybQQ8XX9J8mNsTr8u,0.00172,0.724,0.729,0.0000114,0.0651,-3.483,0.0476,131.99,0.68,41,0,0,0,0,0
UPPERROOM.xlsx,24,To the One,5,3FFZDMsuT5WHuGbjjeQIGr,Washed (Live),spotify:track:3FFZDMsuT5WHuGbjjeQIGr,0.193,0.347,0.614,0,0.0542,-6.336,0.0399,143.677,0.189,41,0,0,0,0,0
UPPERROOM.xlsx,28,To the One,9,3f8s3VOf3rs8CIXOf2CMur,Healer (Live),spotify:track:3f8s3VOf3rs8CIXOf2CMur,0.136,0.338,0.584,0.00000153,0.122,-7.185,0.0365,146.614,0.0924,41,0,0,0,0,0
UPPERROOM.xlsx,35,Moments II,2,4u7XNcNf5AfwhFRC0Ed55s,Never Gonna Leave Me Dry + King of My Heart,spotify:track:4u7XNcNf5AfwhFRC0Ed55s,0.142,0.3,0.555,0.0004,0.0575,-7.79,0.0358,136.401,0.06,41,0,0,0,1,1
Andrew Peterson.xlsx,30,The Burning Edge Of Dawn,10,07xaSkTKPpG2S2u7g1ZpSJ,The Sower's Song,spotify:track:07xaSkTKPpG2S2u7g1ZpSJ,0.166,0.325,0.445,0.00756,0.16,-7.801,0.0329,126.087,0.172,41,0,0,0,0,0
Chris Tomlin.xlsx,66,Holy Roar,9,59jGIptqj3Z8Z75QV3IdmD,Forever Young,spotify:track:59jGIptqj3Z8Z75QV3IdmD,0.00836,0.258,0.677,0,0.0904,-5.258,0.0366,111.874,0.144,41,0,0,0,0,0
Chris Tomlin.xlsx,68,Holy Roar,11,3ZCDz9QVHABW1N39XfgJBf,Praise Is The Highway,spotify:track:3ZCDz9QVHABW1N39XfgJBf,0.0179,0.374,0.716,0,0.0877,-6.065,0.0404,155.954,0.152,41,0,0,0,0,0
Chris Tomlin.xlsx,151,Adore: Christmas Songs Of Worship (Live),4,6YCCHnSCcJYWenamiJfLWh,Noel - Live,spotify:track:6YCCHnSCcJYWenamiJfLWh,0.678,0.345,0.248,0,0.106,-10.553,0.0307,137.918,0.119,41,0,0,0,0,0
Chris Tomlin.xlsx,176,Burning Lights,6,7wBs0H1Ebr1h14Qqm43KiO,White Flag,spotify:track:7wBs0H1Ebr1h14Qqm43KiO,0.0141,0.475,0.775,0,0.151,-3.99,0.0326,81.998,0.317,41,0,0,0,0,0
Matthew West.xlsx,3,Brand New,4,6TwEXmNNxkwYGVbRtWQQ3p,Walking Miracles,spotify:track:6TwEXmNNxkwYGVbRtWQQ3p,0.0251,0.772,0.565,0,0.148,-5.959,0.0703,101.967,0.795,41,0,0,0,0,1
Matthew West.xlsx,46,Live Forever,2,0Mq18Hkt86qNSFhPrOCY8T,Day One,spotify:track:0Mq18Hkt86qNSFhPrOCY8T,0.00262,0.605,0.933,0,0.19,-3.869,0.0595,95.013,0.741,41,0,0,0,0,0
CityAlight.xlsx,9,Only a Holy God,10,2AAbJImGCIQ4WeDF8rnaEa,Grace,spotify:track:2AAbJImGCIQ4WeDF8rnaEa,0.902,0.253,0.133,0,0.455,-10.446,0.0336,90.226,0.341,41,0,0,0,0,0
Jeremy Camp.xlsx,315,Beyond Measure (Special Edition),11,2RcXrZPxHqdbdTaYYa71QQ,Give You Glory,spotify:track:2RcXrZPxHqdbdTaYYa71QQ,0.00448,0.54,0.837,0,0.0977,-4.251,0.0384,129.861,0.5,41,0,0,0,0,0
Sovereign Grace Music.xlsx,148,30: Three Decades of Songs for the Church,14,0Dq5cqQY0EKfO88LpKXGjU,Before the Throne of God Above,spotify:track:0Dq5cqQY0EKfO88LpKXGjU,0.326,0.494,0.484,0.00000314,0.0855,-8.867,0.0282,152.024,0.434,41,0,1,0,0,0
Sovereign Grace Music.xlsx,153,La Salvación es del Señor,5,4UAzBVld3nlkIfi12DTi0L,Glorioso intercambio,spotify:track:4UAzBVld3nlkIfi12DTi0L,0.925,0.427,0.186,0,0.675,-11.961,0.0301,131.994,0.223,41,0,0,0,0,0
Leeland.xlsx,6,Better Word (Live),7,66Gq3JeBdAWtoANXDDzvwJ,Wellspring - Live,spotify:track:66Gq3JeBdAWtoANXDDzvwJ,0.143,0.217,0.509,0.00000181,0.076,-7.763,0.0343,173.754,0.141,41,0,0,0,0,0
Leeland.xlsx,31,Christ Be All Around Me - Live,4,1BwxFRpxcscAS1zgeMiK0c,Refresh Me (Live),spotify:track:1BwxFRpxcscAS1zgeMiK0c,0.166,0.411,0.509,0.000002,0.117,-8.475,0.032,149.887,0.293,41,0,0,0,0,0
Danny Gokey.xlsx,147,My Best Days,10,3VmyathjTA85f6UnFhD2MN,I Will Not Say Goodbye,spotify:track:3VmyathjTA85f6UnFhD2MN,0.373,0.516,0.597,0,0.122,-4.635,0.0323,140.017,0.23,41,0,0,0,0,0
Bethel Music.xlsx,18,Without Words: Genesis,7,3GhcCRGNBimKvxIQAgw4fk,Earth & Sea (Interlude),spotify:track:3GhcCRGNBimKvxIQAgw4fk,0.93,0.52,0.297,0.946,0.117,-17.103,0.0262,145.03,0.54,41,0,0,0,0,0
Bethel Music.xlsx,21,Without Words: Genesis,10,719W0y6H9kgUj6swb1X2Xr,Galaxies (Interlude),spotify:track:719W0y6H9kgUj6swb1X2Xr,0.915,0.102,0.286,0.715,0.324,-14.127,0.0381,68.935,0.0717,41,0,0,0,0,0
Bethel Music.xlsx,23,Without Words: Genesis,12,4EtLpXXJJQDube3T2lNTeH,Lion and the Lamb,spotify:track:4EtLpXXJJQDube3T2lNTeH,0.236,0.579,0.661,0.929,0.0896,-9.846,0.0348,97.99,0.116,41,0,0,0,0,0
Bethel Music.xlsx,25,Without Words: Genesis,14,54NP5PvfFCUSj2ytA7iaT2,This Is a Move,spotify:track:54NP5PvfFCUSj2ytA7iaT2,0.326,0.486,0.651,0.938,0.101,-8.757,0.0281,148.018,0.185,41,0,0,0,0,0
Bethel Music.xlsx,28,Without Words: Genesis,17,33VLrOZbnbz5pGSY2neHyO,Do It Again,spotify:track:33VLrOZbnbz5pGSY2neHyO,0.53,0.277,0.518,0.884,0.129,-13.961,0.0338,88.447,0.0746,41,0,0,0,0,0
Bethel Music.xlsx,31,Bethel Music en Español,1,6RjPeSyTInfDrkfOdKHUXa,Sé Entronado (Live),spotify:track:6RjPeSyTInfDrkfOdKHUXa,0.000683,0.313,0.65,0,0.154,-6.335,0.0322,142.029,0.112,41,0,0,0,0,0
Bethel Music.xlsx,34,Bethel Music en Español,4,4TQkVjGn9RUAQ2lSuresCO,En Ti Estoy Firme (Live),spotify:track:4TQkVjGn9RUAQ2lSuresCO,0.0357,0.467,0.806,0,0.109,-5.171,0.038,145.067,0.365,41,0,0,0,0,0
Bethel Music.xlsx,42,Bethel Music en Español,12,6OwKh6F0GrO7Yx2Nth8qkC,Ya No Soy Esclavo (Live),spotify:track:6OwKh6F0GrO7Yx2Nth8qkC,0.0124,0.364,0.562,0.0000159,0.104,-7.105,0.0349,148.074,0.234,41,0,0,0,0,0
Bethel Music.xlsx,44,Bethel Music en Español,14,3BmA9DvlhZRuTrGAR8DVUH,Partes (Live),spotify:track:3BmA9DvlhZRuTrGAR8DVUH,0.00592,0.167,0.5,0.00087,0.102,-7.785,0.0319,142.053,0.0484,41,0,0,0,0,0
Bethel Music.xlsx,102,Have It All (Live),8,2EMefegVCU8Uw1GQsr3FUB,Thank You (Live),spotify:track:2EMefegVCU8Uw1GQsr3FUB,0.00201,0.225,0.75,0.00000233,0.296,-7.115,0.0396,84.134,0.158,41,0,0,0,0,0
Bethel Music.xlsx,104,Have It All (Live),10,1oeEXQ5XDEPTpm1Chx1Xlo,Heaven Come (Live),spotify:track:1oeEXQ5XDEPTpm1Chx1Xlo,0.068,0.369,0.42,0.0000117,0.104,-9.215,0.0285,141.897,0.0438,41,0,0,0,0,0
Bethel Music.xlsx,193,Without Words,1,2kHCRMBCGhuZo2vOAB0JrS,What Does It Sound Like,spotify:track:2kHCRMBCGhuZo2vOAB0JrS,0.00879,0.128,0.244,0.93,0.194,-10.922,0.0336,147.286,0.0545,41,0,0,0,0,0
Bethel Music.xlsx,196,Without Words,4,6jiOXMTLwIv9w5xZ2WxFI3,For the Sake of the World,spotify:track:6jiOXMTLwIv9w5xZ2WxFI3,0.694,0.42,0.413,0.938,0.335,-13.132,0.0325,133.985,0.0378,41,0,0,0,0,0
Bethel Music.xlsx,197,Without Words,5,3jDFxsquqmFpj4k09wrqBQ,Angels,spotify:track:3jDFxsquqmFpj4k09wrqBQ,0.571,0.564,0.603,0.918,0.347,-12.76,0.0299,144.019,0.4,41,0,0,0,0,0
Bethel Music.xlsx,201,Without Words,9,5wnnbYbmcr6H8gr14R1mbO,Worthy Is the Lamb,spotify:track:5wnnbYbmcr6H8gr14R1mbO,0.3,0.555,0.499,0.947,0.126,-13.586,0.0332,120.033,0.0377,41,0,0,0,0,0
Bethel Music.xlsx,202,Without Words,10,1JK57RF4YpL25N36znL61y,I Will Exalt,spotify:track:1JK57RF4YpL25N36znL61y,0.287,0.237,0.449,0.95,0.0973,-12.728,0.0325,163.99,0.0917,41,0,0,0,0,0
Bethel Music.xlsx,224,The Loft Sessions,9,7w2Ez81QZayJKPMbm6wMMF,Draw Near,spotify:track:7w2Ez81QZayJKPMbm6wMMF,0.74,0.405,0.281,0.00000207,0.119,-11.156,0.0311,69.85,0.2,41,0,0,0,0,0
Will Reagan.xlsx,14,Tell All My Friends,5,7cxXXzT8n0YVstjvCvcsCA,Speak to the Silence,spotify:track:7cxXXzT8n0YVstjvCvcsCA,0.373,0.665,0.26,0.000252,0.0964,-10.648,0.0313,113.898,0.269,41,0,0,0,0,0
Will Reagan.xlsx,34,Endless Years,15,1ITTPORggkMQE0wdu8aqmS,Through and Through,spotify:track:1ITTPORggkMQE0wdu8aqmS,0.00799,0.0975,0.21,0.735,0.0752,-15.954,0.038,68.729,0.044,41,0,0,0,0,0
Kari jobe.xlsx,106,Where I Find You,2,1CYhHYsrUWov6TuA2UL6L6,We Are - New Radio Version,spotify:track:1CYhHYsrUWov6TuA2UL6L6,0.0696,0.382,0.89,0,0.345,-3.804,0.0505,75.103,0.53,41,0,0,0,0,0
Tim Be Told.xlsx,12,Friends and Foes,13,2Bl6jI3cxKKrSm5F2xNVHV,When Someone Loves You,spotify:track:2Bl6jI3cxKKrSm5F2xNVHV,0.939,0.466,0.0763,0,0.127,-12.794,0.057,127.516,0.427,41,1,0,0,0,0
Melissa Helser.xlsx,7,Beautiful Surrender,8,1We7RiH1lhfmPX8NeTcNwI,Beautiful Jesus,spotify:track:1We7RiH1lhfmPX8NeTcNwI,0.947,0.453,0.261,0.000112,0.096,-9.285,0.0313,111.849,0.209,41,0,0,1,0,0
Melissa Helser.xlsx,9,Beautiful Surrender,10,5X3tiBU7iNVHGqll7iwfiq,Abba (Arms Of A Father),spotify:track:5X3tiBU7iNVHGqll7iwfiq,0.0544,0.367,0.699,0.00047,0.246,-6.257,0.034,146.003,0.315,41,0,0,0,0,0
Lecrae.xlsx,3,Let the Trap Say Amen,4,39IOO4FTsfgWQv537iuyF5,Plugged In,spotify:track:39IOO4FTsfgWQv537iuyF5,0.00534,0.783,0.645,0,0.0861,-6.751,0.126,159.933,0.396,41,0,0,0,0,0
Lecrae.xlsx,8,Let the Trap Say Amen,9,6qPmaTUG1Qj0eWgnxYWy8G,I Can't Lose,spotify:track:6qPmaTUG1Qj0eWgnxYWy8G,0.0766,0.756,0.512,0,0.122,-8.831,0.186,78.456,0.817,41,0,0,0,0,0
Lecrae.xlsx,33,Church Clothes 3,7,6Bl5uGsXipV9ZbJCxY68mH,Can't Do You,spotify:track:6Bl5uGsXipV9ZbJCxY68mH,0.102,0.757,0.757,0,0.105,-5.656,0.162,100.019,0.547,41,0,0,0,0,0
Lecrae.xlsx,37,Anomaly,1,7xh8mc3MaxBntzGhygg7bu,Outsiders,spotify:track:7xh8mc3MaxBntzGhygg7bu,0.481,0.473,0.657,0,0.252,-6.011,0.0432,140.035,0.0392,41,0,0,0,0,0
Lecrae.xlsx,101,Gravity (Digital Deluxe),11,3nakqvscKuVcfQoA0SUe2C,Power Trip,spotify:track:3nakqvscKuVcfQoA0SUe2C,0.247,0.443,0.908,0,0.0801,-4.013,0.36,149.137,0.358,41,0,0,0,0,0
Lecrae.xlsx,138,Rebel,2,7yI3aU29aGf1DjuHk5vVvZ,Don't Waste Your Life,spotify:track:7yI3aU29aGf1DjuHk5vVvZ,0.196,0.75,0.833,0,0.622,-5.817,0.279,143.369,0.614,41,0,0,0,0,0
Lecrae.xlsx,176,Real Talk,7,7odv70I0xzhGn7hJ3LFGNx,Take Me As I Am,spotify:track:7odv70I0xzhGn7hJ3LFGNx,0.185,0.774,0.828,0,0.0659,-6.34,0.166,91.033,0.805,41,0,0,0,0,0
Mosaic MSC.xlsx,0,Glory & Wonder,1,136M9HS7oXYyL6NGHhmYB9,Across the Universe - Live,spotify:track:136M9HS7oXYyL6NGHhmYB9,0.0559,0.417,0.634,0.0000714,0.75,-5.928,0.0363,83.977,0.122,41,0,0,0,0,0
Travis Greene.xlsx,27,Crossover: Live From Music City,5,1aw0nfjawvMpiY0O75Yl24,Be Still (Live),spotify:track:1aw0nfjawvMpiY0O75Yl24,0.293,0.42,0.59,0,0.0943,-7.945,0.039,112.999,0.238,41,0,0,0,0,0
Sarah Kroger.xlsx,6,Bloom,7,6PZh8MRQB5Hxj2PIKG8XY5,Pieces,spotify:track:6PZh8MRQB5Hxj2PIKG8XY5,0.892,0.298,0.223,0,0.109,-11.269,0.033,111.058,0.103,40,0,0,0,0,0
Jonathan Ogden.xlsx,0,Twenty Four,1,1C8T1La2K8P9IyoIl9EYVK,07:00 the Morning Comes,spotify:track:1C8T1La2K8P9IyoIl9EYVK,0.961,0.553,0.296,0.815,0.215,-20.252,0.0348,119.996,0.0379,40,0,0,0,0,0
Jonathan Ogden.xlsx,5,Twenty Four,6,6SCpcB3UsglUKOXStRkARU,12:00 Daydreaming,spotify:track:6SCpcB3UsglUKOXStRkARU,0.461,0.545,0.386,0.181,0.152,-10.364,0.0383,195.998,0.574,40,0,0,0,0,0
Jonathan Ogden.xlsx,23,Twenty Four,24,3mCfc1Sf16fonjtBdxZOXC,06:00 Sunrise,spotify:track:3mCfc1Sf16fonjtBdxZOXC,0.994,0.473,0.0441,0.917,0.0782,-22.635,0.0346,132.748,0.248,40,0,0,0,0,0
Hillsong Worship.xlsx,138,There Is More (Live),9,3H1IeVpq0rRoChHqshYD85,Lettered Love - Live,spotify:track:3H1IeVpq0rRoChHqshYD85,0.184,0.484,0.525,0.000006,0.675,-9.751,0.0294,92.021,0.273,40,1,0,0,0,0
Hillsong Worship.xlsx,197,Let There Be Light (Deluxe),10,1nGh1BuujqEdtEwonBP1LJ,Elohim - Live,spotify:track:1nGh1BuujqEdtEwonBP1LJ,0.769,0.295,0.238,0.00000182,0.222,-9.315,0.0292,134.852,0.0677,40,0,0,0,0,0
Hillsong Worship.xlsx,201,Let There Be Light (Deluxe),14,3a3Jsn3NuJDnhcuc7Kvm2C,In Control - Acoustic,spotify:track:3a3Jsn3NuJDnhcuc7Kvm2C,0.836,0.517,0.216,0,0.103,-10.208,0.0345,71.12,0.18,40,0,0,0,0,0
Hillsong Worship.xlsx,285,No Other Name (Deluxe Edition/Live),6,5HrrDdSiUMt5wDUKAJxAav,Calvary - Live,spotify:track:5HrrDdSiUMt5wDUKAJxAav,0.00399,0.39,0.571,0,0.168,-5.862,0.0317,136.615,0.223,40,0,0,0,0,0
Josh Garrels.xlsx,15,Chrysaline,1,4Q9MjtbEGUjImvwJgN4x6Q,A Gift,spotify:track:4Q9MjtbEGUjImvwJgN4x6Q,0.671,0.435,0.616,0.629,0.0958,-9.186,0.0371,114.929,0.223,40,0,0,0,0,0
Josh Garrels.xlsx,23,Chrysaline,9,54MtvzDX7G4m9m3h48fX89,What a Friend,spotify:track:54MtvzDX7G4m9m3h48fX89,0.951,0.471,0.196,0.00167,0.103,-13.858,0.0298,144.768,0.217,40,0,0,0,0,0
Josh Garrels.xlsx,76,Love & War & The Sea In Between,9,3qWzRhC5LPmN2V9NHBZZAD,Beyond the Blue,spotify:track:3qWzRhC5LPmN2V9NHBZZAD,0.115,0.521,0.697,0.0181,0.133,-7.311,0.0316,89.601,0.34,40,0,0,0,0,0
Unspoken.xlsx,10,Reason,11,48yCRwzUswnZPrkSPYw7ov,Mistakes,spotify:track:48yCRwzUswnZPrkSPYw7ov,0.35,0.799,0.528,0,0.113,-7.6,0.0309,97.008,0.562,40,0,0,0,0,0
MercyMe.xlsx,3,I Can Only Imagine - The Very Best of MercyMe,4,1x8FL5HcOkJIyWrHGxj88c,Here With Me,spotify:track:1x8FL5HcOkJIyWrHGxj88c,0.000645,0.263,0.532,0,0.115,-6.407,0.0306,173.829,0.116,40,0,0,0,0,0
